STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2006,,142753551,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2007,,142220968,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2008,,142008838,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2009,,141903979,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2010,,141914509,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2011,,142856536,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2012,,143056383,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,RU,Russia,2014,,143666931,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1990,,8527039,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1991,,8590630,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1992,,8644120,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1993,,8692013,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1994,,8745109,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1995,,8816381,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1996,,8837496,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1997,,8844499,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1998,,8847625,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,1999,,8854322,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2000,,8861426,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2001,,8882792,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2002,,8909128,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2003,,8940788,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2004,,8975670,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2005,,9011392,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2006,,9047752,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2007,,9113257,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2008,,9182927,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2009,,9256347,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2010,,9340682,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2011,,9415570,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2012,,9482855,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2013,,9555893,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2014,,9644864,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2015,,9747355,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2016,,9851017,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2017,,9995153,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2018,,10120242,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2019,,10230185,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2020,,10327589,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2021,,10379295,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2022,,10452326,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2023,,10521556,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2024,,10551707,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SE,Sweden,2025,,10587710,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1990,,1996377,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1991,,1999945,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1992,,1998912,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1993,,1994084,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1994,,1989408,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1995,,1989477,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1996,,1990266,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1997,,1986989,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1998,,1984923,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,1999,,1978334,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2000,,1987755,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2001,,1990094,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2002,,1994026,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2003,,1995033,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2004,,1996433,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2005,,1997590,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2006,,2003358,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2007,,2010377,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2008,,2010269,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2009,,2032362,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2010,,2046976,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2011,,2050189,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2012,,2055496,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2013,,2058821,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2014,,2061085,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2015,,2062874,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2016,,2064188,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2017,,2065895,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2018,,2066880,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2019,,2080908,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2020,,2095861,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2021,,2108977,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2022,,2107180,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2023,,2116972,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2024,,2123949,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SI,Slovenia,2025,,2130850,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1990,,5287663,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1991,,5310711,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1992,,5295877,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1993,,5314155,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1994,,5336455,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1995,,5356207,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1996,,5367790,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1997,,5378932,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1998,,5387650,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,1999,,5393382,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2000,,5398657,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2001,,5378783,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2002,,5378951,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2003,,5374873,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2004,,5371875,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2005,,5372685,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2006,,5372928,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2007,,5373180,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2008,,5376064,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2009,,5382401,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2010,,5390410,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2011,,5392446,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2012,,5404322,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2013,,5410836,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2014,,5415949,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2015,,5421349,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2016,,5426252,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2017,,5435343,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2018,,5443120,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2019,,5450421,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2020,,5457873,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2021,,5459781,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2022,,5434712,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2023,,5428792,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2024,,5424687,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SK,Slovakia,2025,,5419451,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2004,,29241,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2005,,29673,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2006,,29999,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2007,,30368,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2008,,32054,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2009,,31269,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2011,,31863,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2012,,33376,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2013,,33562,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,SM,San Marino,2018,,34453,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1990,,55494711,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1991,,56714051,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1992,,57835076,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1993,,58958565,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1994,,60079060,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1995,,61203584,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1996,,62337617,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1997,,63484661,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1998,,64641675,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,1999,,65786563,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2000,,66889425,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2001,,64729501,,b,break in time series,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2002,,65603160,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2003,,66401851,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2004,,67187251,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2005,,68010221,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2006,,68860539,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2007,,69729967,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2008,,70586256,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2009,,71517100,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2010,,72561312,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2011,,73722988,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2012,,74724269,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2013,,75627384,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2014,,76667864,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2015,,77695904,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2016,,78741053,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2017,,79814871,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2018,,80810525,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2019,,82003882,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2020,,83154997,,,,,
dataflow,ESTAT:DEMO_PJAN(1.0),Population on 1 January by age and sex,A,Annual,NR,Number,TOTAL,Total,T,Total,TR,Türkiye,2021,,83614362,,,,,
