freq,indic_bt,cpa2_1,s_adj,unit,geo\TIME_PERIOD,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,BPRM_SQM,CPA_F410023,NSA,I15,BG,,,,,,,,,71.1,63.7,62.8,113.1,112.4,130.2,180.2,204.6,296.4,177.1,87.3,86.9,48.5,79.6,101.2,100.0,165.3,127.2,292.1,121.1,91.5,104.8,66.5,121.7,,
A,BPRM_SQM,CPA_F410023,NSA,I15,CY,,,,,,,,,412.9,499.3,372.5,374.9,297.4,446.3,228.9,256.9,438.0,351.3,584.1,626.1,304.4,177.0,132.5,100.0,108.6,32.7,102.6,224.8,347.1,170.0,383.4,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,CZ,,,,,,,,,88.0,105.6,106.2,122.6,114.6,132.3,182.4,178.9,168.1,92.3,96.8,65.3,80.2,75.1,78.4,100.0,155.7,148.8,137.6,110.2,113.9,152.7,144.8,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,DE,,,284.0,256.1,200.8,174.2,183.6,197.8,220.8,235.8,193.5,131.9,113.6,101.6,95.5,117.6,131.2,123.0,77.6,98.1,102.7,113.9,104.4,100.0,127.9,134.0,156.1,173.4,169.5,192.5,155.8,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,EA19,,,,,,,,,,,,,,157.3,173.3,193.0,200.2,151.2,125.9,127.8,117.7,107.8,98.5,100.0,112.2,112.1,130.6,142.0,121.5,124.4,125.5,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,EA20,,,,,,,,,,,,,,157.8,173.9,194.1,200.4,151.1,126.2,127.8,117.5,107.9,98.6,100.0,112.5,112.2,130.3,141.8,121.3,124.3,125.5,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,EE,,,,,,,,19.3,16.6,34.9,62.5,49.0,82.6,57.9,172.6,298.8,122.8,102.7,26.6,69.5,92.9,84.9,82.1,100.0,161.1,256.5,110.1,96.7,148.4,258.2,99.5,144.5,,
A,BPRM_SQM,CPA_F410023,NSA,I15,EL,,,,,,,,,,1060.9,833.6,979.8,576.1,969.1,619.5,806.2,620.4,429.6,334.5,216.5,164.6,78.9,108.2,100.0,76.2,35.7,51.3,71.5,118.7,89.8,112.2,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,ES,,,,478.5,262.0,393.7,587.3,722.8,260.8,262.0,263.3,251.9,268.4,260.8,259.5,268.4,254.4,251.9,207.6,187.3,122.8,102.5,103.8,100.0,120.3,130.4,139.2,192.4,87.3,231.6,659.5,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,EU27_2020,,,,,,,,,,,,,,145.6,163.9,179.0,193.5,144.2,119.3,125.3,116.8,106.3,104.7,100.0,115.1,121.4,137.4,142.8,126.5,125.2,128.6,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,FI,,,,173.1,106.6,311.9,217.8,347.7,671.7,467.3,296.6,236.8,221.3,267.2,374.5,478.3,289.2,201.8,263.1,297.8,274.5,147.4,143.2,100.0,233.8,250.6,211.7,253.9,187.8,261.5,283.6,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,FR,,,78.1,68.3,62.8,64.9,69.6,82.2,115.8,143.7,106.8,102.7,97.9,112.2,133.4,138.8,144.8,114.9,107.8,119.8,135.7,116.5,100.8,100.0,107.5,120.7,132.3,139.0,114.0,110.7,126.8,103.4,,
A,BPRM_SQM,CPA_F410023,NSA,I15,HR,,,,,,,,,50.0,115.0,128.8,161.7,488.5,291.3,320.8,481.8,250.2,133.3,205.0,111.6,49.2,139.4,112.2,100.0,204.8,123.6,49.2,84.8,73.8,107.2,131.5,63.2,,
A,BPRM_SQM,CPA_F410023,NSA,I15,HU,,,,,,,211.8,292.3,198.9,195.7,250.9,172.6,77.0,296.4,186.5,187.6,309.1,342.4,226.6,169.2,39.1,70.6,59.7,100.0,174.1,700.2,470.6,222.9,365.7,241.0,292.1,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,IE,,,,,,,,,126.4,299.3,231.4,174.7,171.3,126.4,163.5,195.3,231.4,169.3,55.4,53.7,32.1,37.5,64.5,100.0,103.4,63.2,103.0,99.0,78.7,69.9,44.9,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,IT,,,,,,,,,243.8,269.8,370.0,287.0,298.3,299.5,313.3,371.1,341.6,195.3,229.4,154.4,94.0,98.2,47.4,100.0,55.8,72.7,77.6,92.6,70.1,49.0,58.3,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,LT,,,,,,,,19.0,36.6,8.5,37.3,20.5,77.1,48.6,108.4,222.2,152.6,38.9,67.9,54.8,60.1,75.5,27.4,100.0,107.8,106.3,124.7,120.9,99.5,54.5,68.5,114.7,,
A,BPRM_SQM,CPA_F410023,NSA,I15,LU,,,,,,,,,111.5,114.0,126.4,87.3,23.5,8.1,18.2,49.7,88.5,71.0,50.0,69.8,41.2,94.7,55.0,100.0,42.8,141.4,63.2,76.2,70.3,60.3,33.2,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,LV,,,,,,,,,345.5,175.7,591.3,238.5,707.2,1225.9,2188.3,2455.5,2607.1,2828.9,66.9,758.4,144.4,525.4,163.7,100.0,269.4,114.9,814.3,69.8,195.0,1169.2,182.6,727.2,,
A,BPRM_SQM,CPA_F410023,NSA,I15,ME,,,,,,,,,103.0,88.1,2.4,79.1,142.2,2.1,40.4,15.3,73.9,508.9,194.3,220.7,6.1,78.1,29.9,100.0,580.2,0.0,6.9,28.1,114.7,30.5,7.0,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,MK,,,,,,,,,,,,,,,,,44.3,48.2,82.0,72.7,64.1,86.1,128.5,100.0,77.5,46.3,21.8,127.2,44.3,114.3,136.3,42.8,,
A,BPRM_SQM,CPA_F410023,NSA,I15,MT,,,,,,,,,215.6,183.3,243.3,273.5,301.8,396.8,451.7,40.1,110.9,17.7,47.7,116.7,95.8,23.6,37.6,100.0,250.8,218.0,471.0,362.5,226.3,187.5,192.3,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,NL,,,,,,,,,1269.6,1338.6,748.3,571.5,494.2,449.8,532.4,565.7,633.3,498.1,338.6,279.2,189.4,120.8,122.7,100.0,96.1,84.5,110.6,204.3,131.9,103.4,108.2,107.2,,
A,BPRM_SQM,CPA_F410023,NSA,I15,NO,,,,,,,,,123.5,127.8,83.2,92.8,61.7,81.2,105.7,162.5,174.8,110.7,161.1,209.5,128.8,129.1,164.5,100.0,101.2,178.6,131.0,97.7,81.8,103.9,144.3,63.6,,
A,BPRM_SQM,CPA_F410023,NSA,I15,PL,,,,,,,,,50.7,87.5,31.3,28.2,50.4,58.7,63.0,52.0,123.3,101.1,105.1,87.4,91.0,76.8,124.9,100.0,89.0,117.3,94.7,86.2,96.4,51.3,62.1,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,PT,,,,,,,,,4036.3,4493.4,549.7,434.7,782.5,486.8,554.9,466.1,627.9,531.7,282.5,179.0,163.9,20.8,29.6,100.0,172.3,46.1,294.9,102.2,407.3,184.5,379.9,356.8,,
A,BPRM_SQM,CPA_F410023,NSA,I15,RO,,,,,,,,,79.4,167.6,138.4,98.6,90.9,212.0,154.6,297.1,302.2,335.6,251.5,144.0,162.2,91.5,81.5,100.0,153.2,137.5,202.6,315.2,133.3,99.8,167.7,63.6,,
A,BPRM_SQM,CPA_F410023,NSA,I15,RS,,,,,,,,,69.0,43.6,98.3,132.0,123.9,110.9,154.8,208.0,180.5,73.3,102.0,114.7,165.6,57.3,49.3,100.0,137.6,173.8,131.9,153.7,116.3,115.7,96.6,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,SE,,,,,,,,,313.5,151.0,99.7,60.9,26.0,67.9,114.6,84.1,149.5,86.5,47.0,154.3,145.9,131.4,173.5,100.0,119.2,165.2,192.4,171.4,191.2,161.5,177.4,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,SI,,,,,,,,,2994.5,1679.7,2820.7,973.0,1223.4,1167.6,1540.7,2229.5,2128.9,1941.4,2979.7,2104.3,436.3,111.1,208.4,100.0,200.3,455.6,435.7,585.2,406.7,1124.3,743.8,1166.6,,
A,BPRM_SQM,CPA_F410023,NSA,I15,SK,,,,,,,,,,,,225.0,296.1,375.7,486.6,609.7,656.2,323.3,186.1,241.8,219.2,54.2,224.4,100.0,536.6,125.5,152.5,280.9,103.9,182.3,150.8,,,
A,BPRM_SQM,CPA_F410023,NSA,I15,TR,22.5,28.2,26.4,23.9,23.2,29.0,30.5,29.1,24.3,23.5,20.2,22.9,21.4,35.2,64.2,66.2,50.8,47.1,58.6,57.6,80.4,61.7,97.5,100.0,87.1,122.6,29.5,16.2,18.1,47.2,79.2,90.8,,
A,BPRM_SQM,CPA_F410023,NSA,I15,UK,,,,,,,378.2,364.8,364.8,369.3,351.5,333.7,320.4,298.1,284.8,280.3,263.4,192.9,137.9,142.4,122.7,100.0,100.0,100.0,96.0,88.0,80.0,61.1,,,,,,
A,BPRM_SQM,CPA_F410023,NSA,I21,AL,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.3,139.7,63.5,28.6,94.8,100.0,48.5,14.7,59.6,10.4
A,BPRM_SQM,CPA_F410023,NSA,I21,AT,,,,,,,,,,,,,,92.2,170.2,145.7,161.2,113.3,111.3,115.9,90.4,91.6,135.0,121.9,108.4,98.7,120.2,116.9,110.3,100.0,84.6,105.5,49.7,57.7
A,BPRM_SQM,CPA_F410023,NSA,I21,BA,,,,,,,,,,,,,,,,,,,,,,53.0,48.0,55.9,89.8,77.4,105.1,98.2,80.0,100.0,62.2,82.5,,
A,BPRM_SQM,CPA_F410023,NSA,I21,BE,,,,,146.0,138.3,182.4,210.9,228.9,280.0,191.5,151.7,166.6,191.9,105.2,111.4,126.7,90.2,115.8,116.2,118.7,103.6,73.0,50.3,64.2,43.6,120.0,108.4,105.7,100.0,118.4,95.2,92.2,100.6
A,BPRM_SQM,CPA_F410023,NSA,I21,BG,,,,,,,,,67.8,60.8,60.0,107.9,107.2,124.2,171.9,195.3,282.8,169.1,83.3,82.9,46.3,75.9,96.6,95.4,157.8,121.4,278.8,115.5,87.3,100.0,63.5,116.1,95.3,30.8
A,BPRM_SQM,CPA_F410023,NSA,I21,CY,,,,,,,,,243.0,293.8,219.2,220.6,175.0,262.6,134.7,151.1,257.7,206.7,343.7,368.4,179.1,104.1,78.0,58.8,63.9,19.2,60.4,132.3,204.3,100.0,225.6,117.2,222.4,243.4
A,BPRM_SQM,CPA_F410023,NSA,I21,CZ,,,,,,,,,57.7,69.2,69.5,80.3,75.1,86.7,119.5,117.2,110.1,60.4,63.4,42.8,52.5,49.2,51.3,65.5,102.0,97.5,90.2,72.2,74.6,100.0,94.8,82.1,60.1,30.1
A,BPRM_SQM,CPA_F410023,NSA,I21,DE,,,147.6,133.1,104.3,90.5,95.4,102.8,114.7,122.5,100.6,68.6,59.0,52.8,49.6,61.1,68.2,63.9,40.3,51.0,53.4,59.2,54.2,52.0,66.4,69.6,81.1,90.1,88.1,100.0,80.9,65.3,57.8,50.3
A,BPRM_SQM,CPA_F410023,NSA,I21,DK,,,,,,,54.0,62.0,73.1,71.7,60.0,52.6,52.4,59.7,91.9,105.1,106.5,50.5,52.9,46.9,38.9,39.7,45.0,52.7,48.6,57.7,59.5,52.6,76.5,100.0,88.6,73.2,61.2,59.4
A,BPRM_SQM,CPA_F410023,NSA,I21,EA19,,,,,,,,,,,,,,103.6,114.4,129.5,133.5,104.5,86.1,91.7,89.7,83.4,73.5,75.3,84.7,89.9,102.2,109.9,96.9,100.0,99.7,88.1,,
A,BPRM_SQM,CPA_F410023,NSA,I21,EA20,,,,,,,,,,,,,,105.0,116.0,131.9,134.6,105.0,87.0,92.2,90.2,84.1,73.8,75.0,84.0,89.6,102.7,110.8,98.5,100.0,100.0,88.7,80.9,70.4
A,BPRM_SQM,CPA_F410023,NSA,I21,EA21,,,,,,,,,,,,,,105.3,116.8,132.8,136.7,106.0,86.9,92.0,89.6,84.0,74.2,75.3,85.0,90.1,105.2,110.9,98.3,100.0,99.4,89.1,81.1,69.8
A,BPRM_SQM,CPA_F410023,NSA,I21,EE,,,,,,,,7.5,6.4,13.5,24.2,19.0,32.0,22.4,66.8,115.7,47.5,39.8,10.3,26.9,36.0,32.9,31.8,38.7,62.4,99.3,42.6,37.5,57.5,100.0,38.5,56.0,64.5,46.9
A,BPRM_SQM,CPA_F410023,NSA,I21,EL,,,,,,,,,,1181.1,928.0,1090.8,641.4,1078.9,689.7,897.5,690.7,478.3,372.4,241.1,183.3,87.8,120.4,111.3,84.9,39.7,57.1,79.6,132.2,100.0,124.9,112.0,184.4,111.7
A,BPRM_SQM,CPA_F410023,NSA,I21,ES,,,,206.6,113.1,169.9,253.6,312.0,112.6,113.1,113.7,108.7,115.8,112.6,112.0,115.8,109.8,108.7,89.6,80.9,53.0,44.3,44.8,43.2,51.9,56.3,60.1,83.1,37.7,100.0,284.7,367.2,448.6,483.6
A,BPRM_SQM,CPA_F410023,NSA,I21,EU27_2020,,,,,,,,,,,,,,104.0,115.4,128.8,139.7,108.6,90.6,93.2,91.1,84.2,80.5,79.2,89.6,99.9,110.4,112.9,102.6,100.0,101.6,90.8,80.0,68.7
A,BPRM_SQM,CPA_F410023,NSA,I21,FI,,,,74.3,45.7,133.8,93.5,149.2,282.8,185.2,123.7,93.2,98.7,105.4,158.1,197.6,114.5,78.7,97.1,111.5,97.2,55.8,48.9,41.8,71.4,100.7,92.7,104.5,81.7,100.0,120.6,84.0,102.8,48.4
A,BPRM_SQM,CPA_F410023,NSA,I21,FR,,,72.1,63.0,58.0,59.9,64.3,75.9,106.8,132.6,98.6,94.8,90.4,103.6,123.2,128.1,133.6,106.1,99.5,110.6,125.2,107.5,92.9,90.2,95.6,108.6,121.3,128.8,107.1,100.0,115.3,93.4,87.0,70.2
A,BPRM_SQM,CPA_F410023,NSA,I21,HR,,,,,,,,,46.6,107.3,120.2,150.9,455.8,271.8,299.3,449.5,233.5,124.4,191.2,104.1,45.9,130.1,104.7,93.3,191.0,115.3,45.9,79.1,68.9,100.0,122.6,59.0,123.3,99.3
A,BPRM_SQM,CPA_F410023,NSA,I21,HU,,,,,,,87.9,121.3,82.5,81.2,104.1,71.6,31.9,123.0,77.4,77.8,128.3,142.0,94.0,70.2,16.2,29.3,24.7,41.5,72.2,290.5,195.2,92.5,151.7,100.0,121.2,189.1,67.8,33.2
A,BPRM_SQM,CPA_F410023,NSA,I21,IE,,,,,,,,,180.7,428.0,330.9,249.8,244.9,180.7,233.8,279.2,330.9,242.0,79.2,76.8,45.9,53.6,92.3,143.0,147.8,90.3,147.3,141.5,112.6,100.0,64.3,119.1,74.2,32.3
A,BPRM_SQM,CPA_F410023,NSA,I21,IT,,,,,,,,,497.9,550.9,755.5,585.9,609.1,611.5,639.7,757.7,697.5,398.8,468.3,315.2,192.0,200.6,96.8,204.2,114.0,148.3,158.5,189.2,143.1,100.0,119.1,186.8,120.1,101.6
A,BPRM_SQM,CPA_F410023,NSA,I21,LT,,,,,,,,34.9,67.2,15.5,68.4,37.6,141.4,89.1,198.9,407.6,279.9,71.4,124.5,100.5,110.2,138.4,50.2,183.4,197.6,195.0,228.8,221.9,182.5,100.0,125.6,179.0,176.9,140.0
A,BPRM_SQM,CPA_F410023,NSA,I21,LU,,,,,,,,,184.9,189.1,209.6,144.8,39.0,13.5,30.1,82.5,146.7,117.8,82.9,115.7,68.3,157.0,91.2,165.8,71.0,234.5,104.7,126.4,116.6,100.0,55.0,77.4,62.6,73.2
A,BPRM_SQM,CPA_F410023,NSA,I21,LV,,,,,,,,,29.5,15.0,50.6,20.4,60.5,104.8,187.2,210.0,223.0,241.9,5.7,64.9,12.4,44.9,14.0,8.6,23.0,9.8,69.6,6.0,16.7,100.0,15.6,62.2,50.0,57.5
A,BPRM_SQM,CPA_F410023,NSA,I21,ME,,,,,,,,,337.6,288.9,8.0,259.5,466.2,6.8,132.5,50.2,242.3,1668.9,637.3,723.7,20.1,256.2,97.9,327.9,1902.6,0.0,22.7,92.3,376.0,100.0,23.1,33.3,497.9,1040.3
A,BPRM_SQM,CPA_F410023,NSA,I21,MK,,,,,,,,,,,,,,,,,38.8,42.2,71.7,63.6,56.0,75.3,112.4,87.5,67.8,40.5,19.0,111.3,38.8,100.0,119.2,37.4,38.1,58.6
A,BPRM_SQM,CPA_F410023,NSA,I21,MT,,,,,,,,,115.0,97.7,129.7,145.8,160.9,211.6,240.9,21.4,59.1,9.4,25.4,62.2,51.1,12.6,20.0,53.3,133.7,116.3,251.2,193.3,120.7,100.0,117.8,78.7,92.9,112.2
A,BPRM_SQM,CPA_F410023,NSA,I21,NL,,,,,,,,,1228.0,1294.9,723.8,552.8,478.0,435.0,515.0,547.2,612.6,481.8,327.6,270.1,183.2,116.8,118.7,96.7,93.0,81.8,107.0,197.7,127.6,100.0,104.7,102.8,61.2,79.0
A,BPRM_SQM,CPA_F410023,NSA,I21,NO,,,,,,,,,118.9,123.0,80.1,89.3,59.4,78.2,101.7,156.4,168.2,106.6,155.1,201.6,124.0,124.2,158.4,96.3,97.4,171.9,126.1,94.1,78.8,100.0,138.9,61.2,88.6,88.3
A,BPRM_SQM,CPA_F410023,NSA,I21,PL,,,,,,,,,98.8,170.5,61.1,55.0,98.2,114.4,122.8,101.3,240.3,197.0,204.9,170.4,177.4,149.6,243.4,194.9,173.4,228.6,184.5,167.9,187.9,100.0,121.0,98.0,84.2,108.3
A,BPRM_SQM,CPA_F410023,NSA,I21,PT,,,,,,,,,2187.6,2435.3,297.9,235.6,424.1,263.8,300.7,252.6,340.3,288.2,153.1,97.0,88.8,11.3,16.0,54.2,93.4,25.0,159.8,55.4,220.7,100.0,205.9,193.4,38.3,106.7
A,BPRM_SQM,CPA_F410023,NSA,I21,RO,,,,,,,,,79.5,167.9,138.7,98.8,91.1,212.4,154.8,297.7,302.7,336.2,252.0,144.3,162.5,91.7,81.6,100.2,153.5,137.7,202.9,315.7,133.5,100.0,168.0,63.7,80.8,59.8
A,BPRM_SQM,CPA_F410023,NSA,I21,RS,,,,,,,,,59.6,37.7,85.0,114.1,107.1,95.9,133.8,179.9,156.1,63.4,88.2,99.2,143.2,49.6,42.7,86.5,119.0,150.3,114.1,132.9,100.6,100.0,83.5,69.9,143.8,153.0
A,BPRM_SQM,CPA_F410023,NSA,I21,SE,,,,,,,,,184.3,88.8,58.6,35.8,15.3,39.9,67.4,49.4,87.9,50.8,27.7,90.7,85.8,77.2,102.0,58.8,70.1,97.1,113.1,100.6,114.4,100.0,115.8,103.7,79.8,63.7
A,BPRM_SQM,CPA_F410023,NSA,I21,SI,,,,,,,,,266.3,149.4,250.9,86.5,108.8,103.8,137.0,198.3,189.3,172.7,265.0,187.2,38.8,9.9,18.5,8.9,17.8,40.5,38.7,52.0,36.2,100.0,66.2,88.5,100.6,49.8
A,BPRM_SQM,CPA_F410023,NSA,I21,SK,,,,,,,,,,,,123.4,162.4,206.1,266.9,334.5,360.0,177.3,102.1,132.6,120.2,29.7,123.1,54.9,294.3,68.8,83.6,154.1,57.0,100.0,82.7,84.9,65.0,76.0
A,BPRM_SQM,CPA_F410023,NSA,I21,TR,35.3,44.2,41.4,37.5,36.4,45.4,47.7,45.6,38.1,36.8,31.7,35.9,33.6,55.1,100.5,103.8,79.6,73.9,99.6,96.4,134.5,112.7,170.4,186.5,166.7,214.3,81.5,39.5,44.8,100.0,149.3,164.3,208.7,181.3
A,BPRM_SQM,CPA_F410023,NSA,I21,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,136.0,59.9,100.0,52.8,39.1,45.1,47.0
A,BPRM_SQM,CPA_F410023,NSA,I21,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,100.0,55.1,90.0,65.7,
A,BPRM_SQM,CPA_F410023,NSA,MIO_M2,EA19,,,,,,,,,,,,,,12.98,14.32,16.12,16.68,13.09,10.78,11.49,11.22,10.43,9.24,9.41,10.57,11.22,12.77,13.73,12.12,12.51,12.46,10.99,,
A,BPRM_SQM,CPA_F410023,NSA,MIO_M2,EA20,,,,,,,,,,,,,,13.1,14.5,16.4,16.8,13.2,10.9,11.5,11.2,10.5,9.3,9.4,10.5,11.2,12.8,13.8,12.3,12.5,12.5,11.1,10.0,8.8
A,BPRM_SQM,CPA_F410023,NSA,MIO_M2,EA21,,,,,,,,,,,,,,13.4,14.8,16.8,17.3,13.5,11.0,11.7,11.3,10.6,9.5,9.6,10.8,11.4,13.3,14.0,12.5,12.7,12.6,11.3,10.2,8.8
A,BPRM_SQM,CPA_F410023,NSA,MIO_M2,EU27_2020,,,,,,,,,,,,,,15.7,17.6,19.5,21.2,16.4,13.7,14.1,13.7,12.7,12.2,12.0,13.5,15.1,16.7,17.0,15.6,15.3,15.5,13.8,12.1,10.5
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,AL,,,,,,,,,,,,,,,,,,,,,,,,,,411.7,-54.5,-55.0,231.5,5.5,-51.5,-69.7,305.4,-82.6
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,AT,,,,,,,,,,,,,,,84.6,-14.4,10.6,-29.7,-1.8,4.1,-22.0,1.3,47.4,-9.7,-11.1,-8.9,21.8,-2.7,-5.6,-9.3,-15.4,24.7,-52.9,16.1
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,BA,,,,,,,,,,,,,,,,,,,,,,,-9.4,16.5,60.6,-13.8,35.8,-6.6,-18.5,25.0,-37.8,32.6,,
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,BE,,,,,,-5.3,31.9,15.6,8.5,22.3,-31.6,-20.8,9.8,15.2,-45.2,5.9,13.7,-28.8,28.4,0.3,2.2,-12.7,-29.5,-31.1,27.6,-32.1,175.2,-9.7,-2.5,-5.4,18.4,-19.6,-3.2,9.1
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,BG,,,,,,,,,,-10.3,-1.3,79.8,-0.6,15.9,38.4,13.6,44.8,-40.2,-50.7,-0.5,-44.1,63.9,27.3,-1.2,65.4,-23.1,129.7,-58.6,-24.4,14.5,-36.5,82.8,-17.9,-67.7
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,CY,,,,,,,,,,20.9,-25.4,0.6,-20.7,50.1,-48.7,12.2,70.5,-19.8,66.3,7.2,-51.4,-41.9,-25.1,-24.6,8.7,-70.0,214.6,119.0,54.4,-51.1,125.6,-48.0,89.8,9.4
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,CZ,,,,,,,,,,19.9,0.4,15.5,-6.5,15.4,37.8,-1.9,-6.1,-45.1,5.0,-32.5,22.7,-6.3,4.3,27.7,55.7,-4.4,-7.5,-20.0,3.3,34.0,-5.2,-13.4,-26.8,-49.9
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,DE,,,,-9.8,-21.6,-13.2,5.4,7.8,11.6,6.8,-17.9,-31.8,-14.0,-10.5,-6.1,23.2,11.6,-6.3,-36.9,26.6,4.7,10.9,-8.4,-4.1,27.7,4.8,16.5,11.1,-2.2,13.5,-19.1,-19.3,-11.5,-13.0
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,DK,,,,,,,,14.8,17.9,-1.9,-16.3,-12.3,-0.4,13.9,53.9,14.4,1.3,-52.6,4.8,-11.3,-17.1,2.1,13.4,17.1,-7.8,18.7,3.1,-11.6,45.4,30.7,-11.4,-17.4,-16.4,-2.9
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EA19,,,,,,,,,,,,,,2.6,10.4,13.2,3.1,-21.7,-17.6,6.5,-2.2,-7.0,-11.9,2.4,12.5,6.1,13.7,7.5,-11.8,3.2,-0.3,-11.6,,
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EA20,,,,,,,,,,,,,,1.4,10.5,13.7,2.0,-22.0,-17.1,6.0,-2.2,-6.8,-12.2,1.6,12.0,6.7,14.6,7.9,-11.1,1.5,0.0,-11.3,-8.8,-13.0
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EA21,,,,,,,,,,,,,,1.6,10.9,13.7,2.9,-22.5,-18.0,5.9,-2.6,-6.2,-11.7,1.5,12.9,6.0,16.8,5.4,-11.4,1.7,-0.6,-10.4,-9.0,-13.9
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EE,,,,,,,,,-14.7,110.9,79.3,-21.5,68.4,-30.0,198.2,73.2,-58.9,-16.2,-74.1,161.2,33.8,-8.6,-3.3,21.7,61.2,59.1,-57.1,-12.0,53.3,73.9,-61.5,45.5,15.2,-27.3
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EL,,,,,,,,,,,-21.4,17.5,-41.2,68.2,-36.1,30.1,-23.0,-30.8,-22.1,-35.3,-24.0,-52.1,37.1,-7.6,-23.7,-53.2,43.8,39.4,66.1,-24.4,24.9,-10.3,64.6,-39.4
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,ES,,,,,-45.3,50.2,49.3,23.0,-63.9,0.4,0.5,-4.4,6.5,-2.8,-0.5,3.4,-5.2,-1.0,-17.6,-9.7,-34.5,-16.4,1.1,-3.6,20.1,8.5,6.7,38.3,-54.6,165.3,184.7,29.0,22.2,7.8
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,EU27_2020,,,,,,,,,,,,,,6.2,11.0,11.6,8.5,-22.3,-16.6,2.9,-2.3,-7.6,-4.4,-1.6,13.1,11.5,10.5,2.3,-9.1,-2.5,1.6,-10.6,-11.9,-14.1
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,FI,,,,,-38.5,192.8,-30.1,59.6,89.5,-34.5,-33.2,-24.7,5.9,6.8,50.0,25.0,-42.1,-31.3,23.4,14.8,-12.8,-42.6,-12.4,-14.5,70.8,41.0,-7.9,12.7,-21.8,22.4,20.6,-30.3,22.4,-52.9
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,FR,,,,-12.6,-7.9,3.3,7.3,18.0,40.7,24.2,-25.6,-3.9,-4.6,14.6,18.9,4.0,4.3,-20.6,-6.2,11.2,13.2,-14.1,-13.6,-2.9,6.0,13.6,11.7,6.2,-16.8,-6.6,15.3,-19.0,-6.9,-19.3
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,HR,,,,,,,,,,130.3,12.0,25.5,202.1,-40.4,10.1,50.2,-48.1,-46.7,53.7,-45.6,-55.9,183.4,-19.5,-10.9,104.7,-39.6,-60.2,72.3,-12.9,45.1,22.6,-51.9,109.0,-19.5
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,HU,,,,,,,,38.0,-32.0,-1.6,28.2,-31.2,-55.4,285.6,-37.1,0.5,64.9,10.7,-33.8,-25.3,-76.9,80.9,-15.7,68.0,74.0,302.4,-32.8,-52.6,64.0,-34.1,21.2,56.0,-64.1,-51.0
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,IE,,,,,,,,,,136.9,-22.7,-24.5,-2.0,-26.2,29.4,19.4,18.5,-26.9,-67.3,-3.0,-40.2,16.8,72.2,54.9,3.4,-38.9,63.1,-3.9,-20.4,-11.2,-35.7,85.2,-37.7,-56.5
A,BPRM_SQM,CPA_F410023,NSA,PCH_SM,IT,,,,,,,,,,10.6,37.1,-22.4,4.0,0.4,4.6,18.4,-7.9,-42.8,17.4,-32.7,-39.1,4.5,-51.7,111.0,-44.2,30.1,6.9,19.4,-24.4,-30.1,19.1,56.8,-35.7,-15.4
